system_id,artCatagory,artTitle,dataSource,artUrl,artDate,artContent
312,娛樂,仇人變同事！超哥復出 直播竟和TOYZ同一平台｜東森新聞,EBC,https://news.ebc.net.tw/news/article/415594,2024-04-16 17:07:00,超哥一回歸網路，火氣非常大不改過往，超派個性，開噴仇家TOYZ。網紅超哥：「當我們是吃素的是不是，一而再再而三的來，今天我如果跟你（TOYZ）一樣是個滋事型的YouTuber，那你來惹我就算了。」三個月前，超哥在自家店門口痛揍網紅TOYZ，因為TOYZ毫不留情指責超哥的餐廳醋飯超難吃；沒想到峰迴路轉，兩人現在竟然加入同一個直播平台。網紅TOYZ：「XX連個人都不配當，就要嘛就直接把我打死不要讓我講話。你沒打死我，那我這嘴巴就停不下來，我這輩子我這輩子，就針對你一個XX。」兩人在網路上隔空對嗆，看起來要合作不大可能；但是網紅就是要靠流量，超哥在打人之後，沒想到餐廳的業績竟然暴漲10倍，每天幾乎要排隊3小時才能順利進店。網紅超哥：「那台灣也紛紛擾擾的，那我就想說，也很久沒有帶家人出國了，那就叫工作人員帶著女兒，飛到越南來然後我們一起渡假。」打人風波後，超哥本來想低調過生活，但是看到餐廳業績好也嗅到流量密碼，所以積極復出；網友估計，超哥和TOYZ絕對會合體，再賺一次流量高峰。
313,娛樂,孫藝珍首訪台！曝日前看大谷翔平比賽：玄彬揪的｜東森新聞,EBC,https://news.ebc.net.tw/news/article/415598,2024-04-16 17:47:00,孫藝珍出道25年首次來台，出席代言了3年的美容飲品活動，她身著粉色連身長裙現身，仙氣十足，隨後開口打招呼：「大家好，我是孫藝珍。」第一次訪台，孫藝珍表示心情悸動又興奮，「從機場來的路上，看到風景覺得和韓國相似，有親近的感覺，現在最期待的就是晚上吃小籠包」，也想去九份放天燈的街道。聽聞被粉絲稱為「孫仙」，孫藝珍笑說：「我真的是一個平凡的人，我常常聽到（孫仙），會覺得害羞。」她覺得可能是在廣告中很美很仙女，但年紀也愈來愈大，不知道能維持多久，不過會持續努力，盡量維持仙女的樣貌。孫藝珍認為，美麗其實包含「內在美」跟「外在美」，「兩個要合而為一，才是真正美的展現。目前對我來講，不僅是外在美，連內在美也是一直在不停地在努力，讓我自己在內在或是外在都可以更完美」。被問到如何凍齡，她認為一定要保持好心情，「和朋友見面吃美食、聊八卦，你感受到幸福的時候，外在也會改變」，孫藝珍開玩笑道：「如果可以不用努力就凍齡，請告訴我。」為人母的她，坦言現在幾乎沒有自己的時間，「畢竟我已經組了家庭，有家人在，所以我的大部分時間都跟家人一起度過」。她只能趁兒子睡覺時做自己的事，像是看電視劇、滑手機及冥想，「雖然很短暫，但要好好地利用，所以我很珍惜這段時間」。有時她會想像自己變成鳥，脫離現實，舒緩壓力，若變成鳥，她希望變能老鷹，孫藝珍幽默說道：「不能被其它島抓到吃掉。」保養皮膚很多細節，孫藝珍最近關注維持「溫度」，「比較熱的時候，我會用涼感面膜來讓自己降溫。當然保濕也很重要，而且要隨時隨地保持」。用到好用的產品，她會推薦給家人，主持人阿Ken接話「包括玄彬」，她微笑沒否認。日前她與玄彬相偕觀賞大谷翔平球賽，孫藝珍透露是接到邀請，「雖然我平常沒在看棒球，但我覺得就去看看，去了之後覺得非常有趣」。提到接下來的作品和計劃，孫藝珍說：「我想飾演母愛非常強烈的角色，可以把我所經歷的用演技來表現出來」首訪台灣的孫藝珍，對台灣印象似乎不錯，「我怎麼沒有來過呢，我之後想跟家人一起來旅遊，不是來工作」，她感謝廠商的邀請，身為一個演員，之後也會持續保持最好狀態。
314,娛樂,一輩子清白被黃子佼毀了？張小燕私下對話曝：心情不太好｜東森新聞,EBC,https://news.ebc.net.tw/news/article/415600,2024-04-16 17:57:00,藝人黃子佼去年（2023）6月遭控性騷擾獲不起訴，怎料檢方偵查過程中又意外發現，他非法購買7部「偷拍未成年少女」的私密片，再度掀起全民公憤，身為黃子佼恩師兼經紀公司老闆的張小燕也被此事波及，因從未表態遭外界砲轟是在袒護愛徒。對此，陶晶瑩也曝光張小燕的近況，坦承對方「不太好」。媒體大咖高愛倫15日意外公開與張小燕的對話內容，從截圖可見，張小燕透露自己已被傷透了心，「臉也沒了、心也碎了，從沒想過會和這類事扯上，我真的頭都抬不起，一輩子沒有這樣怕見人」，甚至覺得有愧於孟耿如，「覺得對不起耿如，如果早知道我絕不會讓她嫁給他！」對此，陶晶瑩15日下午也在廣播節目上談及此事，透露私下傳訊關心時，張小燕向她坦言「一生低低調調做事，清清白白做人，有點抬不起頭來」，坦承近來狀況不太好，而她也不知道該如何安慰小燕姐，只能以貼圖回覆。針對演藝圈連署訴求修法，陶晶瑩也表示，不少網友對藝人貼上政治標籤，但守護未成年人的安全是不分政黨或顏色，「沒人說什麼顏色才愛小孩，沒有這個可能，不要讓台灣變成討論什麼都變成政治立場」，呼籲大家就事論事，別讓兒少議題演變成政治鬥爭。
315,娛樂,野生柯震東出沒！驚爆「退出演藝圈」 上萬人齊見證｜東森新聞,EBC,https://news.ebc.net.tw/news/article/415601,2024-04-16 18:13:00,藝人柯震東因演出那些年我們一起追的女孩走紅，除了帥氣的外表及精湛的演技外，近年來還升格成導演。近來他時常在社群平台「海巡」，親民的個性也圈了不少粉絲，然而因為一張自拍照，讓他崩潰大喊要「退出演藝圈」。柯震東常在Threads與網友互動，不只是自己的貼文，也會回復網友的發文。日前他看到有一個女網友PO出吃手指的影片，他驚訝的回了一張自拍照，照片中他瞪大眼睛皺著眉頭，吸引萬名網友在他的照片上留言，還有人笑稱「沒看過留言比原發流量還好的」。不過就有網友轉貼柯震東的表情照片，並寫下「Ｏ我真的笑到虛脫，而且柯震東這張照片，長得也太像大飛了吧」，沒想到柯震東看到之後崩潰回應，「像大飛？我今天正式宣布退出演藝圈！」柯震東搞笑的回應，也讓許多網友笑稱，「哥你會不會有點太活躍了，很像假帳號欸」、「怎麼這樣啦，大飛應該算是台灣顏值比較高的諧星了」、「大飛生氣了」、「你真的太活網了吧！」、「真的有像」、「？可能大飛不排除提告」。柯震東從國片那些年我們一起追的女孩爆紅，並憑該劇拿下金馬獎最佳新演員，後續接連出演再見瓦城、月老等劇，精湛的演技再度受到肯定。除此之外，他也跨領域當導演，首次執導黑的教育就入圍金馬獎最佳新導演，演藝事業更上一層。
316,娛樂,遭父性騷5年 逼不能鎖房門！她痛心籲孟耿如「要注意」｜東森新聞,EBC,https://news.ebc.net.tw/news/article/415604,2024-04-16 18:47:00,藝人黃子佼被指控性侵未成年少女後，在家中被搜出性愛偷拍影片，還被爆出以高級會員身分從「創意私房」中購買未成年性影像，被喻為「台版N號房」，引發外界撻伐。有網友以此為借鏡，說出兒時被親生父親性騷擾的血淚史，並呼籲「孟耿如要注意」。有一名女網友看到黃子佼事件後在Dcard上分享，7歲開始遭父親性騷擾長達五年之久，原PO的爸爸會趁媽媽不在家時撫摸原PO的上半身甚至對私密處做出不雅的舉動，但卻跟原PO說「是在檢查身體」，並警告她不能告訴其他人。雖然原PO想反抗，並在晚上睡覺時故意鎖房門，但隔天就會收到爸爸警告「睡覺時不能鎖門」，無助的原PO，只能每晚忍受父親的侵犯，她強忍著「噁心」感，並強逼自己假裝睡覺。原PO一直到小學六年級時，終於忍不住向老師求助，但至此之後，家裡氣氛變得奇怪，原PO的媽媽看到她總是帶著抱歉的神情，爸爸則把她視為空氣。這樣的情況一直維持到國中，原PO趁著升學的機會離開家裡。近日看到黃子佼的事件，雖然說原PO現在已經35歲，但小時候被父親性騷擾的陰影餘悸猶存，尤其在聽到討論「罪刑沒那麼嚴重時」，更覺得「噁心想吐」。面對網友質疑「為什麼父母沒有離婚？原PO才道出，因為媽媽的原生家庭有些人會吸食毒品，家中經濟由原PO的父親掌控，因此媽媽根本無法離開這段婚姻。因此，原PO才會透過自身的慘痛經歷，勸孟耿如也應該要注意，以免發生無法挽回的悲劇。現在不只演藝圈有性騷擾事件，校園也有性騷擾事件頻傳，而對校園性騷擾的處理方式，校方人員需要在知道性騷擾案件的24小時內向主管機關通報，如果知情卻未通報，則會被判處3萬元以上15萬元以下罰鍰。尊重身體自主權！請撥打113、110
317,娛樂,Gen.G《英雄聯盟》4連霸 Faker惜敗屈亞軍｜東森新聞,EBC,https://news.ebc.net.tw/news/article/415605,2024-04-16 18:46:00,14日英雄聯盟韓國冠軍聯賽（LCK）的冠軍賽熱血開打，由聯賽霸主Gen.G與去年世界冠軍T1兩支戰隊爭奪冠軍頭銜，Gen.G朝著四連冠的紀錄進擊，而T1也為了隊內的第十一冠奮戰，最終雙方鏖戰5局之後，Gen.G以3:2贏下Faker所帶領的T1，奪得LCK春季賽冠軍，也寫下了LCK聯賽史上第一支達成四連冠的紀錄。有趣的是，Gen.G和T1已經是第4度爭奪冠亞軍，而這也是T1第4度落敗於Gen.G獲得亞軍。五局對戰以Kiin表現最佳，不但在第一到四局穩定表現，幫助隊友正常發育，在第五局更以兩度單殺，大震Gen.G氣勢，勇奪冠軍。第一局遊戲時間7分鐘時Zeus厄薩斯遭到Gen.G換線戰術線殺，而Gen.G靠著藍寶的完美大絕切割團戰拉開差距，41分鐘遠古龍團，Faker阿祈爾上演震撼1打5拿下四連殺，但最終獨木難支，Gen.G拿下第一場比賽。而第二局Chovy翱銳龍獸雖超常發育，但難挽頹勢，30分鐘Faker阿祈爾河道絕命蹲點，中路甩尾超帥閃現預判R推回法洛士終結比賽。第三局Zeus札克力扛Gen.G前期進攻，團戰更是七進七出，頻頻干擾對手，而Oner趙信更是連搶小龍以及巴龍奠定優勢，遠古龍團更是限制Gen.G中野兩人，並吃下遠古巨龍團滅Gen.G，拿下聽牌。第四局是Faker與Chovy生涯的第一百場對決，而面對T1上野的關+趙信的「雙圈陣」，Canyon給出的答案是卡力斯，依據他在野區的強勢，帶給T1野區巨大的視野壓力，更是兩度野區抓死趙信，使的T1無法爭奪中立物件，比賽進入生死局。而第五局面對Kiin，Zeus再度鎖下札克，但是Kiin卡桑帝在遊戲時間6分鐘及16分鐘的兩度單殺Zeus使得Gen.G士氣大振，且在Gen.G中野的壓制下，T1陷入苦戰，雖然拿下巴龍續命，但Kiin卡桑帝已經無法處理，41分鐘，Gen.G帶著遠古巨龍下路推進，一步步地向勝利邁進，最終T1無力回天，Gen.G一波收割，收下了T1的主堡，粉碎了T1奪下11冠的夢想，也達成了LCK史上第一的四連冠。而系列賽的FMVP給到了五局遊戲都有亮眼表現的Kiin選手，他在這個系列賽中表現堪稱完美，第五局更是兩度單殺，為隊伍奠定士氣，最終帶領隊伍贏下冠軍。Kiin選手出道已有7年左右，這7年來，他所處的戰隊名次排行囊括倒數第一至第二名，如今他終於苦盡甘來，得到了他的第一個冠軍，成為LCK聯賽內第一位「全滿貫」，並且斬獲FMVP，而這兩隊也將代表LCK賽區前往今年成都的MSI季中邀請賽。
318,娛樂,孫藝珍首度「愛的迫降」台灣！曝每早都跟玄彬喝水光飲｜東森新聞,EBC,https://news.ebc.net.tw/news/article/415610,2024-04-16 19:24:00,孫藝珍出道25年，居然從來沒來過台灣？今天她首度登台，一大早媒體就已經守候在機場準備看「孫仙」孫藝珍本人，這次她是為了自己代言的膠原蛋白品牌m2美度新品玻尿酸水光飲站台！孫藝珍今（16）日下午4點整準時在台北漢來飯店的三樓宴會廳亮麗出場，一走出來，所有的記者和攝影師們，包括主持人阿KEN在內都驚呆了。今年已經42歲的她，本人看起來真的只有20出頭，笑容甜美、親切隨和，有問必答，也成為台灣媒體最愛的韓星之一。孫藝珍在去年成為母親，復出代言的她坦言，當了老婆和媽媽之後很少自己的時間，所以只要有空閒時間她就會開始追沒追完的劇、滑手機或是放空冥想等等，做讓自己很放鬆又自在的事！談到保養，她說保養皮膚有很多細節要注意，自己最近更在乎的是皮膚的溫度，主要是皮膚會依據身體不同的狀況有不同的溫度，身體狀況很累的時候就會變差、有敏感甚至泛紅，這時候皮膚的溫度就會比較熱，如果變熱，她會用涼感的面膜或儀器去穩定肌膚，除了基礎的保濕，再繼續疊加更多的保濕，在搭配由內而外的喝的飲品玻尿酸水光飲，每天早上起床都會先喝一瓶，已經成為每天必須做的保養！她也透露，自從自己成為代言人，全家人都有喝，包括老公玄彬在內！但我必須老實說，雖然大家一直說我維持得很好，但我真的也不知道自己能維持凍齡多久，畢竟我現在也不年輕了，但我只能說，我為了維持自己的樣貌，我每天會繼續努力的運動、喝美容飲、努力擦保養品，讓自己維持下去！另外她覺得，想要維持年輕，除了保養，也要保持好心情，有空可以跟自己的好友聊天八掛一下都是很放鬆的事。這次首度來台，她也說之後希望能跟家人一起來旅行，今天晚上我也要去吃想了很久的小籠包，有空的話也想去九份走走！
319,娛樂,打破台劇天花板！《不夠善良的我們》收視創新高｜東森新聞,EBC,https://news.ebc.net.tw/news/article/415614,2024-04-16 19:36:00,林依晨與許瑋甯、賀軍翔、柯震東主演的台劇不夠善良的我們，由擅長細膩鋪陳愛情故事而聞名的台灣金牌編劇徐譽庭編導，2024年開播後收視好評攀升，近日再創新高蟬聯2週有線電視台劇收視冠軍，更在豆瓣評分拿下9分極高評價！尤其第3和第4集相較首播日4月6日平均收視提升，18~24歲粉領族與50至64女性為最多收看族群，就連少男少女的學生們，也掀起一股「善良」討論熱潮。不夠善良的我們劇情圍繞林依晨與許瑋甯因意外「撞衫」事件，發現彼此不僅同月同日生、時常買同款服飾，甚至還愛上同一個男人賀軍翔而變成情敵，雙方都因對方活得更好，而衍生忌妒心......。隨著第3、4集首播，劇情漸入核心，不僅電視頻道9點黃金時段再度蟬聯戲劇收視冠軍，也蟬聯MyVideo本日戲劇排行榜冠軍長達1周，而MyVideo直播線上同時觀看人數，相較前一週成長超過5成，該劇上線至今也為愛奇藝國際版，帶來近三分之一的用戶。台灣劇迷更給予劇集好評：「不夠善良的我們將女性幽微、隱密情緒反應拍攝得相當到位，成功捕捉真實生活面向，兩個女性（林依晨與許瑋甯）令觀眾皺眉的不討喜一面，其實生活中的我們都曾出現，這也是該戲打動人心的原因」、「「好多片段不經意一拳重擊，根本是自己的故事」。連大陸劇迷也極其推祟大讚：「將痛苦無趣的無聊日常，與他人旁觀羨慕的美好生活落差，拍出詩歌般華美與暗藏尖刀的殘忍現實感」。劇迷們大讚不夠善良的我們每集劇情都太寫實，隨著情節抽絲剝繭漸漸進入核心，大家明白了賀軍翔與許瑋甯分手另有原因，也才明白林依晨並非小三，給予她把心機超重角色詮釋很到位的極高評價，而在劇中飾演獨身女子兼林依晨情敵的許瑋甯，在第3和第4集「揪心」演出，更是讓大家心疼動容，忍不住跟著落淚，劇迷忍不住紛紛留言「太寫實了，超好哭」。而游走林依晨與許瑋甯之間的賀軍翔，猶疑人生伴侶應選擇揪心最愛還是善解人意的陪伴？賀軍翔在提到對於自己演出該角色的心情時表示：「剛開始壓力非常大，因為導演喜歡很生活感的細膩，所以表演要很放鬆才能達到她想要的狀態」。林依晨相隔20年再與賀軍翔飆戲，大讚他：「更成熟、更穩重、更細膩了」，賀軍翔的精湛演出，更獲得編導徐譽庭在殺青戲現場的讚許與道歉：「我本來其實是有一點懷疑的，但我現在要說，真的很高興你（賀軍翔）是我的男主角」。不夠善良的我們不僅賀軍翔細膩演技驚艷劇迷，與劇中女性角色有牽連的配角路斯明和柯震東，也都各有其擁護者。路斯明與許瑋甯又帥又渣的對手戲，還被稱讚：「雖然渣，但怎麼辦？真的帥到讓我完全無法移開視線」。徐譽庭與造型指導吳俊鋒，以山本耀司為原型，打造不同於路斯明先前在荼蘼演出時的「風流倜儻版」總經理，讓首次嘗試此造型與角色的路斯明，感到非常開心：「劇組真的非常認真，準備兩大衣桿戲服讓我試穿，幫助演員完全進入角色，讓戲劇呈現更精緻化」。而在劇中飾演30歲科技工程師的柯震東，是許瑋甯共享辦公室的鄰居與「飯友」，不擅長追女友的他，常需要姐姐許瑋甯指點。小奶狗味十足的柯震東，在劇中曾對許瑋甯說：「你流落街頭的時候，我會去送便當給你。我老婆OK的話，你其實可以住我家，免費⋯⋯反正啦，你從現在開始專心做Rebecca就好，不用太累不用太省，就，我在」，讓許瑋甯為之感動落淚，激盪甜甜曖昧火花。不夠善良的我們除了要角演技炸裂，緊湊剪接堆疊「上架版」細膩音質，更是成為劇迷大推亮點，令人連連驚呼後製技術「太神」，大家尤其力推音效大師是最佳助攻神隊友：「不愧有杜篤之老師坐鎮」，狂讚演員與製作團隊超優秀！2024爆款台劇不夠善良的我們你追了嗎？喜歡的話記得分享給愛追劇的朋友吧！封面圖片來源：IG@imperfect_us_2023sourcefrom：公視、MyVideo、IG@imperfect_us_2023更多CaVa流行媒體報導
320,娛樂,顏佑庭證實上月結婚 牽手新娘「屁屁」婚紗照曝光｜東森新聞,EBC,https://news.ebc.net.tw/news/article/415618,2024-04-16 20:13:00,憑藉全明星運動會2、來吧！營業中走紅的顏佑庭，近來鮮少在螢光幕前露面，今（16日）傳出已在上個月結婚，而新娘不是別人，正是前年4月被CTWANT時報周刊拍到的女伴「Pipi（屁屁）」。據知情讀者爆料，顏佑庭與Pipi上月底已修成正果，小倆口在3月31日中午於台北美福大飯店9樓舉辦家宴，讀者更提供小倆口的家宴邀請函，只見顏佑庭身穿西裝與Pipi站在馬路上，攜手往前奔，也代表著2人將一起邁入人生下一個階段。其實早在2022年4月，CTWANT就曾拍到顏佑庭溫馨接送疑似Pipi的女子，當天下午6點多，顏佑庭與友人球敘結束，獨自駕車到了捷運忠孝復興站的SOGO百貨公司接一名女子上車，接著又接了弟弟一同前往新北市三重區一家診所看診，路程中女方都很孰悉的坐進副駕駛座，彷彿就是女主人一般，而弟弟自然是坐在後座。看完醫生後顏佑庭送弟弟在台北車站附近下車，載著女生一路直奔基隆，中途到雞排店領了餐再送女生回到住處。進門前女方頻回頭和顏佑庭道別，看來頗依依不捨。9點半左右，顏佑庭驅車回到住家。Kid今天在限時動態曬出喜餅照，並標註顏佑庭感慨表示：「沒想到這小子也結婚了。」意外曝光顏佑庭婚訊。對此，顏佑庭經紀人回應：「佑庭在上個月底已經結婚了，只有辦一個簡單的家宴，謝謝大家的祝福。」由CTWANT授權轉載。
321,娛樂,70歲伯亂入紅了 日女團Avantgardey影片吸百萬點閱｜東森新聞,EBC,https://news.ebc.net.tw/news/article/415626,2024-04-16 23:00:00,日本超人氣女團Avantgardey參加高雄大港開唱，空檔到鹽埕區吃飯順便街頭即興起舞，影片放上網路後超過139萬點閱率；但多數人是被亂入的賣橘子汁阿伯吸引。70歲阿伯女兒偶像就是Avantgardey，他當下看到女團員跳舞，也跟著跳起來，詼諧伴舞反而成了主角。日本超人氣舞蹈團體Avantgardey成員在高雄鹽埕區新樂街拍影片吸引目光，招牌妹妹頭復古制服，無表情面容加上魔性舞蹈，引起圍觀。但網友發現更受矚目是在女團員後面的阿伯會不會太搶戲，女團員手才舉起，後方阿伯也把雙手舉起來，前方女團員揮舞拍手，阿伯還拿了裝橘子汁的塑膠罐，跟著節拍舞動，最後還用塑膠罐敲擊跟著伴舞。我們找到阿伯，他真的會跳。亂入Avantgardey跳舞影片阿伯：「她跳我就跟著跳，但是我不知道她錄影。小孩說爸你的影片已經138萬觀看人數，你紅了，我70歲了。」阿伯真的紅了，跟著伴舞的這段IG上有139萬人觀看過。搶戲的阿伯在新樂街擺攤賣橘子汁十多年，看到人氣女團來取景拍影片，他第一個認出。亂入Avantgardey跳舞影片阿伯：「她在日本很有名，她是一個舞蹈的團體，我女兒很喜歡她們。」原來是女兒的偶像啦，阿伯當然很熟悉。民眾：「也不知道他在後面那麼配合，而且還很有節奏。」Avantgardey大港開唱來台，吃飯後即興街頭起舞，阿伯亂入反變成主角，點閱率超高，是真正的街頭舞棍阿伯。
322,娛樂,孫藝珍空降台灣飄仙氣 想吃小籠包去九份玩｜東森新聞,EBC,https://news.ebc.net.tw/news/article/415639,2024-04-16 20:00:00,已經42歲，號稱「孫仙」的韓星孫藝珍出道25年第一次來到台灣，孫藝珍保養非常好，出席記者會整個仙氣逼人，孫藝珍在記者會上侃侃而談，說到老公玄彬害羞嬌笑，談到台灣美食，孫藝珍說她最想吃小籠包。韓星孫藝珍：「大家好我是，我是孫藝珍，很高興見到大家。」笑容滿面，親切用中文打招呼，韓星孫藝珍出道25年首度來台，粉色長紗飄逸散發仙氣，讓記者會全場驚呼，孫藝珍實在太美了。韓星孫藝珍：「第一次來到台灣，心情非常激動興奮，因為是第一次來，今天從機場來台北的路上，我發現風景跟韓國很相似，就覺得很親近的感覺，讓我最期待的事情，是今天（16日）晚上要去吃小籠包。」孫藝珍晚上可能將，造訪台灣知名小籠包店，韓劇三十九的劇情將真實上演。韓劇三十九：「聽說台灣超棒的，好去台灣玩吧，我們去吃小籠包，打高爾夫球。」孫藝珍還開心在飯店打卡，說自己到台灣了，飯店還擺出天鵝和小熊接待貴賓，可惜老公玄彬沒有來，上回兩人一起看美國職棒首爾戰，原來是玄彬甜蜜邀請。韓星孫藝珍：「因為這次是很大型的比賽，我跟玄彬是受到邀請，先生問我要一起去嗎，想說雖然平常沒有在看球，但知道會很精彩，所以就去了，而且覺得很有趣。」孫藝珍談起老公，滿面春風，這次只來台灣快閃工作兩天，下次有空時還想和玄彬、跟家人，來台灣放鬆旅遊。
323,娛樂,Mandy嫁汪小菲！前夫吐「委屈心聲」 友人也不忍了｜東森新聞,EBC,https://news.ebc.net.tw/news/article/415645,2024-04-17 07:23:00,大S前夫汪小菲3月底和認識不到半年的新歡馬曉梅（Mandy）求婚成功，由於Mandy過去也有過一段婚姻，Mandy前夫Robert的動態也成了外界關心焦點，才發現原本公開發聲祝福的Robert，近來透露自己的社群帳號遭惡意刪除，對這段舊情似乎有滿腹委屈及無奈。從事醫美顧問的Mandy，在整形名醫李進良牽線下和汪小菲相識相戀，年初2人戀情曝光，雖然Mandy行事低調，仍免不了被網友起底身份，從前的「黑歷史」也被不斷翻出，除了被爆曾在2018年與長相神似敖犬（莊濠全）的設計師Robert有過一段婚姻，還有疑似被「知情人士」爆料她離婚主因是出軌。當時Robert的社群網站也被公開，由於他的社群還保留著不少和Mandy的愛的回憶，加上網路傳言傳得甚囂塵上，Robert疑似不堪騷擾，在社群平台解釋保留照片是因為作品出自於他的事業品牌，代表他的精神以及對感情全力付出，他也公開祝福Mandy，「請大家尊重過去愛的人，過去就過去了，生活輿論何嘗不是有聚有散，希望大家都尊重彼此，也祝大家幸福。」雖然Robert高情商發言獲得許多掌聲，不過沒2天，他就在私人IG、臉書訴苦，無奈嘆：「這世界還有光嗎？」並PO出多張他小紅書帳號截圖，上頭有多張佈滿玫瑰的燭光晚餐照，其中一張蛋糕照片，蛋糕上頭還有大大手寫字「FOREVERLOVEMandy」，看似是和Mandy有關的回憶照。據悉，日前他的小紅書帳號遭刪除，平台稱他的帳號涉及發佈違規內容，或被他人舉報含有相關違規問題，讓Robert非常無奈，「握著腦袋，看著心寒，我發了全世界我自己有的過往，我的照片，我被扼殺，消費，其他人卻可以，我被輕易刪除。而我卻說不出話」，他只能安慰自己，「反正再重開一次就行。所有的設計篇章，努力再一次」。然後Robert意有所指地說，「沒有人問辛不辛苦，反而問你達成了什麼。需要多一些勇敢，多一點時間，多一點寬容。」文末Robert還用于文文的〈體面〉的歌詞，疑似喊話女方：「鏡頭前面是從前的我們，就保留告別的尊嚴，不後悔也尊重結尾。」引來大批親友團加油打氣，還有朋友跳出來氣憤表示「真的是遇到很不善良的人⋯她（M)不會真正開心幸福的。）雖然Robert沒有回應該留言，但看到有人安慰他值得更好、並表示有「更好的人」等他，Robert則回應：「謝謝。」上月底，汪小菲成功向Mandy求婚成功，在朋友圈秀鑽戒放閃。隨著前妻的好消息傳出，隔2天，Robert也在社群網站更新近況，表示他在這段時間獲得朋友們的支持，「最近也有很多話語信息進來，問最近的事。」他表示自己心無旁騖，喊話自己做好該做的事，但也感慨，「同時覺得自己的人生挺精彩的，繼續自己領航下去，也謝謝打氣的人。我只謝謝家人，你們付出全部。」看得出前段時間的煎熬，如今似乎對這段舊情已逐漸放下。
324,娛樂,陳華收工急找男友「鬆一下」 當眾親吻拍臀放閃秀情趣｜東森新聞,EBC,https://news.ebc.net.tw/news/article/415649,2024-04-17 09:02:00,新生代女歌手陳華去年以創作曲想和你看五月的晚霞爆紅，更傳出和蔡凡熙喝咖啡約會，但事後蔡男表示自己「單身」，陳華則表示雙方「一直是好朋友」。曾誇口追求者一路從台北排到墾丁的陳華，時報周刊CTWANT終於在3月23日見到她真正萬中選一的對象，小倆口還在友人面前大方摸摸又親親，對交往一事相當公開。3月23日晚間6點多，陳華結束在新北市三重區新北大都會公園的「新北春紛節」演出，甫下台粉絲就立即湧上要求簽名和合照，滿臉笑容的陳華來者不拒，一一「按奈」完粉絲後才前往後台稍作休息搭車離開。晚間7點16分，陳華已移動到台北市，在大安區某巷內下車，與同行助理道別後，她獨自走進一家小吃店，加入而早在店內等候的友人們一起用餐。用完餐後，陳華與一行男友人們走向附近的停車場取車，一路上陳華一直與一位年紀相仿，穿著籃球褲男子並肩而行，雙方互動看來似乎有些曖昧。兩人搭上友人的車，在捷運市政府站附近的巷子下車後走進一家髮廊，此時先前陳華手上的袋子已換成男方提著，當籃球褲男理髮時，陳華則獨自到一旁的按摩店「鬆一下」。晚間8點43分，男子理完頭髮到按摩店找陳華，離開按摩店後兩人在巷內邊走邊聊。9點出頭，小倆口停下腳步，男生在路旁開始抽菸，幾分鐘後，不知是否看到路上人煙稀少，男生突然像是拍電影一樣的從背後抱住陳華，下巴不停在陳華頭上磨蹭，畫面看來相當浪漫唯美，也可見兩人關係果然不單純。走出巷子後，這對情侶招了一輛計程車前往大安區一家酒吧，原先一起吃飯的友人已經在店內。大夥兒聚在一起聊天喝酒。仔細觀察陳華和男友已經交往一段時間，兩人不時當著友人的面曬恩愛，又是牽手、又是跳舞，期間男友還用手托起陳華的下巴，之後用手捧起陳華的臉，沒過多久又摟起陳華的腰，當眾親吻了起來，兩人毫不避諱的親密互動都快閃瞎旁人了。深夜11點半左右，陳華換下了稍早演出的服裝，男友先是將她抱緊處理，而陳華換上寬鬆的衣服後，開始準備練習舞蹈動作，而男友也在一旁教導她並親自示範。當兩人一起看著手機影片時，男友竟開始用手在陳華的臀部打起了節拍，對於男友的劈劈啪啪的連續拍臀，陳華則完全不以為意，看來這對愛侶互動的小情趣相當與眾不同。據查這名與陳華當街黏TT甜蜜蜜的男子「T先生」，從事汽車經銷超跑買賣，在社群上有許多國外旅遊與開名車的照片，看得出頗有財力，去年夏天他與陳華均PO出相同背景的旅遊照，還很有默契地分享了同一束花的照片，年底生日的T先生也跟陳華一同慶生，在餐廳共享生日大餐，完全隱藏不住熱戀中的甜蜜神情。對於CTWANT在3月23日直擊陳華和T先生一起晚餐加約會，陳華經紀公司回應兩人關係表示：「謝謝大家對陳華的音樂和生活的關注，但藝人的生活我們希望能保留隱私，給她一些個人空間。再麻煩大家將焦點集中在她的音樂作品上。謝謝！」時報周刊CTWANT提醒您：吸菸有害健康、吸菸害人害己。
